time,wb_dat_o[7],wb_dat_o[6],wb_dat_o[5],wb_dat_o[4],wb_dat_o[3],wb_dat_o[2],wb_dat_o[1],wb_dat_o[0],wb_ack_o,wb_inta_o,scl_pad_o,scl_padoen_o
78165,0,1,0,0,0,0,1,0,0,0,0,1
78175,0,1,0,0,0,0,1,0,x,0,0,1
78185,0,1,0,0,0,0,1,0,0,0,0,1
78195,0,1,0,0,0,0,1,0,x,0,0,1
78205,0,1,0,0,0,0,1,0,0,0,0,1
78215,0,1,0,0,0,0,1,0,x,0,0,1
78225,0,1,0,0,0,0,1,0,0,0,0,1
78235,0,1,0,0,0,0,1,0,x,0,0,1
78245,0,1,0,0,0,0,1,0,0,0,0,1
78255,0,1,0,0,0,0,1,0,x,0,0,1
78265,0,1,0,0,0,0,1,0,0,0,0,1
78275,0,1,0,0,0,0,1,0,x,0,0,1
78285,0,1,0,0,0,0,1,0,0,0,0,1
78295,0,1,0,0,0,0,1,0,x,0,0,1
78305,0,1,0,0,0,0,1,0,0,0,0,1
78315,0,1,0,0,0,0,1,0,x,0,0,1
78325,0,1,0,0,0,0,1,0,0,0,0,1
78335,0,1,0,0,0,0,1,0,x,0,0,1
78345,0,1,0,0,0,0,1,0,0,0,0,1
78355,0,1,0,0,0,0,1,0,x,0,0,1
78365,0,1,0,0,0,0,1,0,0,0,0,1
78375,0,1,0,0,0,0,1,0,x,0,0,1
78385,0,1,0,0,0,0,1,0,0,0,0,1
78395,0,1,0,0,0,0,1,0,x,0,0,1
78405,0,1,0,0,0,0,1,0,0,0,0,1
78415,0,1,0,0,0,0,1,0,x,0,0,1
78425,0,1,0,0,0,0,1,0,0,0,0,1
78435,0,1,0,0,0,0,1,0,x,0,0,1
78445,0,1,0,0,0,0,1,0,0,0,0,1
78455,0,1,0,0,0,0,1,0,x,0,0,1
78465,0,1,0,0,0,0,1,0,0,0,0,1
78475,0,1,0,0,0,0,1,0,x,0,0,1
78485,0,1,0,0,0,0,1,0,0,0,0,1
78495,0,1,0,0,0,0,1,0,x,0,0,1
78505,0,1,0,0,0,0,1,0,0,0,0,1
78515,0,1,0,0,0,0,1,0,x,0,0,1
78525,0,1,0,0,0,0,1,0,0,0,0,1
78535,0,1,0,0,0,0,1,0,x,0,0,1
78545,0,1,0,0,0,0,1,0,0,0,0,1
78555,0,1,0,0,0,0,1,0,x,0,0,1
78565,0,1,0,0,0,0,1,0,0,0,0,1
78575,0,1,0,0,0,0,1,0,x,0,0,1
78585,0,1,0,0,0,0,1,0,0,0,0,1
78595,0,1,0,0,0,0,1,0,x,0,0,1
78605,0,1,0,0,0,0,1,0,0,0,0,1
78615,0,1,0,0,0,0,1,0,x,0,0,1
78625,0,1,0,0,0,0,1,0,0,0,0,1
78635,0,1,0,0,0,0,1,0,x,0,0,1
78645,0,1,0,0,0,0,1,0,0,0,0,1
78655,0,1,0,0,0,0,1,0,x,0,0,1
78665,0,1,0,0,0,0,1,0,0,0,0,1
78675,0,1,0,0,0,0,1,0,x,0,0,1
78685,0,1,0,0,0,0,1,0,0,0,0,1
78695,0,1,0,0,0,0,1,0,x,0,0,1
78705,0,1,0,0,0,0,1,0,0,0,0,1
78715,0,1,0,0,0,0,1,0,x,0,0,1
78725,0,1,0,0,0,0,1,0,0,0,0,1
78735,0,1,0,0,0,0,1,0,x,0,0,1
78745,0,1,0,0,0,0,1,0,0,0,0,1
78755,0,1,0,0,0,0,1,0,x,0,0,1
78765,0,1,0,0,0,0,1,0,0,0,0,1
78775,0,1,0,0,0,0,1,0,x,0,0,1
78785,0,1,0,0,0,0,1,0,0,0,0,1
78795,0,1,0,0,0,0,1,0,x,0,0,1
78805,0,1,0,0,0,0,1,0,0,0,0,1
78815,0,1,0,0,0,0,1,0,x,0,0,1
78825,0,1,0,0,0,0,1,0,0,0,0,1
78835,0,1,0,0,0,0,1,0,x,0,0,1
78845,0,1,0,0,0,0,1,0,0,0,0,1
78855,0,1,0,0,0,0,1,0,x,0,0,1
78865,0,1,0,0,0,0,1,0,0,0,0,1
78875,0,1,0,0,0,0,1,0,x,0,0,1
78885,0,1,0,0,0,0,1,0,0,0,0,1
78895,0,1,0,0,0,0,1,0,x,0,0,1
78905,0,1,0,0,0,0,1,0,0,0,0,1
78915,0,1,0,0,0,0,1,0,x,0,0,1
78925,0,1,0,0,0,0,1,0,0,0,0,1
78935,0,1,0,0,0,0,1,0,x,0,0,1
78945,0,1,0,0,0,0,1,0,0,0,0,1
78955,0,1,0,0,0,0,1,0,x,0,0,1
78965,0,1,0,0,0,0,1,0,0,0,0,1
78975,0,1,0,0,0,0,1,0,x,0,0,1
78985,0,1,0,0,0,0,1,0,0,0,0,1
78995,0,1,0,0,0,0,1,0,x,0,0,1
79005,0,1,0,0,0,0,1,0,0,0,0,1
79015,0,1,0,0,0,0,1,0,x,0,0,1
79025,0,1,0,0,0,0,1,0,0,0,0,1
79035,0,1,0,0,0,0,1,0,x,0,0,1
79045,0,1,0,0,0,0,1,0,0,0,0,1
79055,0,1,0,0,0,0,1,0,x,0,0,1
79065,0,1,0,0,0,0,1,0,0,0,0,1
79075,0,1,0,0,0,0,1,0,x,0,0,1
79085,0,1,0,0,0,0,1,0,0,0,0,1
79095,0,1,0,0,0,0,1,0,x,0,0,1
79105,0,1,0,0,0,0,1,0,0,0,0,1
79115,0,1,0,0,0,0,1,0,x,0,0,1
79125,0,1,0,0,0,0,1,0,0,0,0,1
79135,0,1,0,0,0,0,1,0,x,0,0,1
79145,0,1,0,0,0,0,1,0,0,0,0,1
79155,0,1,0,0,0,0,1,0,x,0,0,1
79165,0,1,0,0,0,0,1,0,0,0,0,1
79175,0,1,0,0,0,0,1,0,x,0,0,1
79185,0,1,0,0,0,0,1,0,0,0,0,1
79195,0,1,0,0,0,0,1,0,x,0,0,1
79205,0,1,0,0,0,0,1,0,0,0,0,1
79215,0,1,0,0,0,0,1,0,x,0,0,1
79225,0,1,0,0,0,0,1,0,0,0,0,1
79235,0,1,0,0,0,0,1,0,x,0,0,1
79245,0,1,0,0,0,0,1,0,0,0,0,1
79255,0,1,0,0,0,0,1,0,x,0,0,1
79265,0,1,0,0,0,0,1,0,0,0,0,1
79275,0,1,0,0,0,0,1,0,x,0,0,1
79285,0,1,0,0,0,0,1,0,0,0,0,1
79295,0,1,0,0,0,0,1,0,x,0,0,1
79305,0,1,0,0,0,0,1,0,0,0,0,1
79315,0,1,0,0,0,0,1,0,x,0,0,1
79325,0,1,0,0,0,0,1,0,0,0,0,1
79335,0,1,0,0,0,0,1,0,x,0,0,1
79345,0,1,0,0,0,0,1,0,0,0,0,1
79355,0,1,0,0,0,0,1,0,x,0,0,1
79365,0,1,0,0,0,0,1,0,0,0,0,1
79375,0,1,0,0,0,0,1,0,x,0,0,1
79385,0,1,0,0,0,0,1,0,0,0,0,1
79395,0,1,0,0,0,0,1,0,x,0,0,1
79405,0,1,0,0,0,0,1,0,0,0,0,1
79415,0,1,0,0,0,0,1,0,x,0,0,1
79425,0,1,0,0,0,0,1,0,0,0,0,1
79435,0,1,0,0,0,0,1,0,x,0,0,1
79445,0,1,0,0,0,0,1,0,0,0,0,1
79455,0,1,0,0,0,0,1,0,x,0,0,1
79465,0,1,0,0,0,0,1,0,0,0,0,1
79475,0,1,0,0,0,0,1,0,x,0,0,1
79485,0,1,0,0,0,0,1,0,0,0,0,1
79495,0,1,0,0,0,0,1,0,x,0,0,1
79505,0,1,0,0,0,0,1,0,0,0,0,1
79515,0,1,0,0,0,0,1,0,x,0,0,1
79525,0,1,0,0,0,0,1,0,0,0,0,1
79535,0,1,0,0,0,0,1,0,x,0,0,1
79545,0,1,0,0,0,0,1,0,0,0,0,1
79555,0,1,0,0,0,0,1,0,x,0,0,1
79565,0,1,0,0,0,0,1,0,0,0,0,1
79575,0,1,0,0,0,0,1,0,x,0,0,1
79585,0,1,0,0,0,0,1,0,0,0,0,1
79595,0,1,0,0,0,0,1,0,x,0,0,1
79605,0,1,0,0,0,0,1,0,0,0,0,1
79615,0,1,0,0,0,0,1,0,x,0,0,1
79625,0,1,0,0,0,0,1,0,0,0,0,1
79635,0,1,0,0,0,0,1,0,x,0,0,1
79645,0,1,0,0,0,0,1,0,0,0,0,1
79655,0,1,0,0,0,0,1,0,x,0,0,1
79665,0,1,0,0,0,0,1,0,0,0,0,1
79675,0,1,0,0,0,0,1,0,x,0,0,1
79685,0,1,0,0,0,0,1,0,0,0,0,1
79695,0,1,0,0,0,0,1,0,x,0,0,1
79705,0,1,0,0,0,0,1,0,0,0,0,0
79715,0,1,0,0,0,0,1,0,x,0,0,0
79725,0,1,0,0,0,0,1,0,0,0,0,0
79735,0,1,0,0,0,0,1,0,x,0,0,0
79745,0,1,0,0,0,0,1,0,0,0,0,0
79755,0,1,0,0,0,0,1,0,x,0,0,0
79765,0,1,0,0,0,0,1,0,0,0,0,0
79775,0,1,0,0,0,0,1,0,x,0,0,0
79785,0,1,0,0,0,0,1,0,0,0,0,0
79795,0,1,0,0,0,0,1,0,x,0,0,0
79805,0,1,0,0,0,0,1,0,0,0,0,0
79815,0,1,0,0,0,0,1,0,x,0,0,0
79825,0,1,0,0,0,0,1,0,0,0,0,0
79835,0,1,0,0,0,0,1,0,x,0,0,0
79845,0,1,0,0,0,0,1,0,0,0,0,0
79855,0,1,0,0,0,0,1,0,x,0,0,0
79865,0,1,0,0,0,0,1,0,0,0,0,0
79875,0,1,0,0,0,0,1,0,x,0,0,0
79885,0,1,0,0,0,0,1,0,0,0,0,0
79895,0,1,0,0,0,0,1,0,x,0,0,0
79905,0,1,0,0,0,0,1,0,0,0,0,0
79915,0,1,0,0,0,0,1,0,x,0,0,0
79925,0,1,0,0,0,0,1,0,0,0,0,0
79935,0,1,0,0,0,0,1,0,x,0,0,0
79945,0,1,0,0,0,0,1,0,0,0,0,0
79955,0,1,0,0,0,0,1,0,x,0,0,0
79965,0,1,0,0,0,0,1,0,0,0,0,0
79975,0,1,0,0,0,0,1,0,x,0,0,0
79985,0,1,0,0,0,0,1,0,0,0,0,0
79995,0,1,0,0,0,0,1,0,x,0,0,0
80005,0,1,0,0,0,0,1,0,0,0,0,0
80015,0,1,0,0,0,0,1,0,x,0,0,0
80025,0,1,0,0,0,0,1,0,0,0,0,0
80035,0,1,0,0,0,0,1,0,x,0,0,0
80045,0,1,0,0,0,0,1,0,0,0,0,0
80055,0,1,0,0,0,0,1,0,x,0,0,0
80065,0,1,0,0,0,0,1,0,0,0,0,0
80075,0,1,0,0,0,0,1,0,x,0,0,0
80085,0,1,0,0,0,0,1,0,0,0,0,0
80095,0,1,0,0,0,0,1,0,x,0,0,0
80105,0,1,0,0,0,0,1,0,0,0,0,0
80115,0,1,0,0,0,0,1,0,x,0,0,0
80125,0,1,0,0,0,0,1,0,0,0,0,0
80135,0,1,0,0,0,0,1,0,x,0,0,0
80145,0,1,0,0,0,0,1,0,0,0,0,0
80155,0,1,0,0,0,0,1,0,x,0,0,0
80165,0,1,0,0,0,0,1,0,0,0,0,0
80175,0,1,0,0,0,0,1,0,x,0,0,0
80185,0,1,0,0,0,0,1,0,0,0,0,0
80195,0,1,0,0,0,0,1,0,x,0,0,0
80205,0,1,0,0,0,0,1,0,0,0,0,0
80215,0,1,0,0,0,0,1,0,x,0,0,0
80225,0,1,0,0,0,0,1,0,0,0,0,0
80235,0,1,0,0,0,0,1,0,x,0,0,0
80245,0,1,0,0,0,0,1,0,0,0,0,0
80255,0,1,0,0,0,0,1,0,x,0,0,0
80265,0,1,0,0,0,0,1,0,0,0,0,0
80275,0,1,0,0,0,0,1,0,x,0,0,0
80285,0,1,0,0,0,0,1,0,0,0,0,0
80295,0,1,0,0,0,0,1,0,x,0,0,0
80305,0,1,0,0,0,0,1,0,0,0,0,0
80315,0,1,0,0,0,0,1,0,x,0,0,0
80325,0,1,0,0,0,0,1,0,0,0,0,0
80335,0,1,0,0,0,0,1,0,x,0,0,0
80345,0,1,0,0,0,0,1,0,0,0,0,0
80355,0,1,0,0,0,0,1,0,x,0,0,0
80365,0,1,0,0,0,0,1,0,0,0,0,0
80375,0,1,0,0,0,0,1,0,x,0,0,0
80385,0,1,0,0,0,0,1,0,0,0,0,0
80395,0,1,0,0,0,0,1,0,x,0,0,0
80405,0,1,0,0,0,0,1,0,0,0,0,0
80415,0,1,0,0,0,0,1,0,x,0,0,0
80425,0,1,0,0,0,0,1,0,0,0,0,0
80435,0,1,0,0,0,0,1,0,x,0,0,0
80445,0,1,0,0,0,0,1,0,0,0,0,0
80455,0,1,0,0,0,0,1,0,x,0,0,0
80465,0,1,0,0,0,0,1,0,0,0,0,0
80475,0,1,0,0,0,0,1,0,x,0,0,0
80485,0,1,0,0,0,0,1,0,0,0,0,0
80495,0,1,0,0,0,0,1,0,x,0,0,0
80505,0,1,0,0,0,0,1,0,0,0,0,0
80515,0,1,0,0,0,0,1,0,x,0,0,0
80525,0,1,0,0,0,0,1,0,0,0,0,0
80535,0,1,0,0,0,0,1,0,x,0,0,0
80545,0,1,0,0,0,0,1,0,0,0,0,0
80555,0,1,0,0,0,0,1,0,x,0,0,0
80565,0,1,0,0,0,0,1,0,0,0,0,0
80575,0,1,0,0,0,0,1,0,x,0,0,0
80585,0,1,0,0,0,0,1,0,0,0,0,0
80595,0,1,0,0,0,0,1,0,x,0,0,0
80605,0,1,0,0,0,0,1,0,0,0,0,0
80615,0,1,0,0,0,0,1,0,x,0,0,0
80625,0,1,0,0,0,0,1,0,0,0,0,0
80635,0,1,0,0,0,0,1,0,x,0,0,0
80645,0,1,0,0,0,0,1,0,0,0,0,0
80655,0,1,0,0,0,0,1,0,x,0,0,0
80665,0,1,0,0,0,0,1,0,0,0,0,0
80675,0,1,0,0,0,0,1,0,x,0,0,0
80685,0,1,0,0,0,0,1,0,0,0,0,0
80695,0,1,0,0,0,0,1,0,x,0,0,0
80705,0,1,0,0,0,0,1,0,0,0,0,0
80715,0,1,0,0,0,0,1,0,x,0,0,0
80725,0,1,0,0,0,0,1,0,0,0,0,0
80735,0,1,0,0,0,0,1,0,x,0,0,0
80745,0,1,0,0,0,0,1,0,0,0,0,0
80755,0,1,0,0,0,0,1,0,x,0,0,0
80765,0,1,0,0,0,0,1,0,0,0,0,0
80775,0,1,0,0,0,0,1,0,x,0,0,0
80785,0,1,0,0,0,0,1,0,0,0,0,0
80795,0,1,0,0,0,0,1,0,x,0,0,0
80805,0,1,0,0,0,0,1,0,0,0,0,0
80815,0,1,0,0,0,0,1,0,x,0,0,0
80825,0,1,0,0,0,0,1,0,0,0,0,0
80835,0,1,0,0,0,0,1,0,x,0,0,0
80845,0,1,0,0,0,0,1,0,0,0,0,0
80855,0,1,0,0,0,0,1,0,x,0,0,0
80865,0,1,0,0,0,0,1,0,0,0,0,0
80875,0,1,0,0,0,0,1,0,x,0,0,0
80885,0,1,0,0,0,0,1,0,0,0,0,0
80895,0,1,0,0,0,0,1,0,x,0,0,0
80905,0,1,0,0,0,0,1,0,0,0,0,0
80915,0,1,0,0,0,0,1,0,x,0,0,0
80925,0,1,0,0,0,0,1,0,0,0,0,0
80935,0,1,0,0,0,0,1,0,x,0,0,0
80945,0,1,0,0,0,0,1,0,0,0,0,0
80955,0,1,0,0,0,0,1,0,x,0,0,0
80965,0,1,0,0,0,0,1,0,0,0,0,0
80975,0,1,0,0,0,0,1,0,x,0,0,0
80985,0,1,0,0,0,0,1,0,0,0,0,0
80995,0,1,0,0,0,0,1,0,x,0,0,0
81005,0,1,0,0,0,0,1,0,0,0,0,0
81015,0,1,0,0,0,0,1,0,x,0,0,0
81025,0,1,0,0,0,0,1,0,0,0,0,0
81035,0,1,0,0,0,0,1,0,x,0,0,0
81045,0,1,0,0,0,0,1,0,0,0,0,0
81055,0,1,0,0,0,0,1,0,x,0,0,0
81065,0,1,0,0,0,0,1,0,0,0,0,0
81075,0,1,0,0,0,0,1,0,x,0,0,0
81085,0,1,0,0,0,0,1,0,0,0,0,0
81095,0,1,0,0,0,0,1,0,x,0,0,0
81105,0,1,0,0,0,0,1,0,0,0,0,0
81115,0,1,0,0,0,0,1,0,x,0,0,0
81125,0,1,0,0,0,0,1,0,0,0,0,0
81135,0,1,0,0,0,0,1,0,x,0,0,0
81145,0,1,0,0,0,0,1,0,0,0,0,0
81155,0,1,0,0,0,0,1,0,x,0,0,0
81165,0,1,0,0,0,0,1,0,0,0,0,0
81175,0,1,0,0,0,0,1,0,x,0,0,0
81185,0,1,0,0,0,0,1,0,0,0,0,0
81195,0,1,0,0,0,0,1,0,x,0,0,0
81205,0,1,0,0,0,0,1,0,0,0,0,0
81215,0,1,0,0,0,0,1,0,x,0,0,0
81225,0,1,0,0,0,0,1,0,0,0,0,0
81235,0,1,0,0,0,0,1,0,x,0,0,0
81245,0,1,0,0,0,0,1,0,0,0,0,0
81255,0,1,0,0,0,0,1,0,x,0,0,0
81265,0,1,0,0,0,0,1,0,0,0,0,0
81275,0,1,0,0,0,0,1,0,x,0,0,0
81285,0,1,0,0,0,0,1,0,0,0,0,0
81295,0,1,0,0,0,0,1,0,x,0,0,0
81305,0,1,0,0,0,0,1,0,0,0,0,0
81315,0,1,0,0,0,0,1,0,x,0,0,0
81325,0,1,0,0,0,0,1,0,0,0,0,0
81335,0,1,0,0,0,0,1,0,x,0,0,0
81345,0,1,0,0,0,0,1,0,0,0,0,0
81355,0,1,0,0,0,0,1,0,x,0,0,0
81365,0,1,0,0,0,0,1,0,0,0,0,0
81375,0,1,0,0,0,0,1,0,x,0,0,0
81385,0,1,0,0,0,0,1,0,0,0,0,0
81395,0,1,0,0,0,0,1,0,x,0,0,0
81405,0,1,0,0,0,0,1,0,0,0,0,0
81415,0,1,0,0,0,0,1,0,x,0,0,0
81425,0,1,0,0,0,0,1,0,0,0,0,0
81435,0,1,0,0,0,0,1,0,x,0,0,0
81445,0,1,0,0,0,0,1,0,0,0,0,0
81455,0,1,0,0,0,0,1,0,x,0,0,0
81465,0,1,0,0,0,0,1,0,0,0,0,0
81475,0,1,0,0,0,0,1,0,x,0,0,0
81485,0,1,0,0,0,0,1,0,0,0,0,0
81495,0,1,0,0,0,0,1,0,x,0,0,0
81505,0,1,0,0,0,0,1,0,0,0,0,0
81515,0,1,0,0,0,0,1,0,x,0,0,0
81525,0,1,0,0,0,0,1,0,0,0,0,0
81535,0,1,0,0,0,0,1,0,x,0,0,0
81545,0,1,0,0,0,0,1,0,0,0,0,0
81555,0,1,0,0,0,0,1,0,x,0,0,0
81565,0,1,0,0,0,0,1,0,0,0,0,0
81575,0,1,0,0,0,0,1,0,x,0,0,0
81585,0,1,0,0,0,0,1,0,0,0,0,0
81595,0,1,0,0,0,0,1,0,x,0,0,0
81605,0,1,0,0,0,0,1,0,0,0,0,0
81615,0,1,0,0,0,0,1,0,x,0,0,0
81625,0,1,0,0,0,0,1,0,0,0,0,0
81635,0,1,0,0,0,0,1,0,x,0,0,0
81645,0,1,0,0,0,0,1,0,0,0,0,0
81655,0,1,0,0,0,0,1,0,x,0,0,0
81665,0,1,0,0,0,0,1,0,0,0,0,0
81675,0,1,0,0,0,0,1,0,x,0,0,0
81685,0,1,0,0,0,0,1,0,0,0,0,0
81695,0,1,0,0,0,0,1,0,x,0,0,0
81705,0,1,0,0,0,0,1,0,0,0,0,0
81715,0,1,0,0,0,0,1,0,x,0,0,0
81725,0,1,0,0,0,0,1,0,0,0,0,0
81735,0,1,0,0,0,0,1,0,x,0,0,0
81745,0,1,0,0,0,0,1,0,0,0,0,0
81755,0,1,0,0,0,0,1,0,x,0,0,0
81765,0,1,0,0,0,0,1,0,0,0,0,0
81775,0,1,0,0,0,0,1,0,x,0,0,0
81785,0,1,0,0,0,0,1,0,0,0,0,0
81795,0,1,0,0,0,0,1,0,x,0,0,0
81805,0,1,0,0,0,0,1,0,0,0,0,0
81815,0,1,0,0,0,0,1,0,x,0,0,0
81825,0,1,0,0,0,0,1,0,0,0,0,0
81835,0,1,0,0,0,0,1,0,x,0,0,0
81845,0,1,0,0,0,0,1,0,0,0,0,0
81855,0,1,0,0,0,0,1,0,x,0,0,0
81865,0,1,0,0,0,0,1,0,0,0,0,0
81875,0,1,0,0,0,0,1,0,x,0,0,0
81885,0,1,0,0,0,0,1,0,0,0,0,0
81895,0,1,0,0,0,0,1,0,x,0,0,0
81905,0,1,0,0,0,0,1,0,0,0,0,0
81915,0,1,0,0,0,0,1,0,x,0,0,0
81925,0,1,0,0,0,0,1,0,0,0,0,0
81935,0,1,0,0,0,0,1,0,x,0,0,0
81945,0,1,0,0,0,0,1,0,0,0,0,0
81955,0,1,0,0,0,0,1,0,x,0,0,0
81965,0,1,0,0,0,0,1,0,0,0,0,0
81975,0,1,0,0,0,0,1,0,x,0,0,0
81985,0,1,0,0,0,0,1,0,0,0,0,0
81995,0,1,0,0,0,0,1,0,x,0,0,0
82005,0,1,0,0,0,0,1,0,0,0,0,0
82015,0,1,0,0,0,0,1,0,x,0,0,0
82025,0,1,0,0,0,0,1,0,0,0,0,0
82035,0,1,0,0,0,0,1,0,x,0,0,0
82045,0,1,0,0,0,0,1,0,0,0,0,0
82055,0,1,0,0,0,0,1,0,x,0,0,0
82065,0,1,0,0,0,0,1,0,0,0,0,0
82075,0,1,0,0,0,0,1,0,x,0,0,0
82085,0,1,0,0,0,0,1,0,0,0,0,0
82095,0,1,0,0,0,0,1,0,x,0,0,0
82105,0,1,0,0,0,0,1,0,0,0,0,0
82115,0,1,0,0,0,0,1,0,x,0,0,0
82125,0,1,0,0,0,0,1,0,0,0,0,0
82135,0,1,0,0,0,0,1,0,x,0,0,0
82145,0,1,0,0,0,0,1,0,0,0,0,0
82155,0,1,0,0,0,0,1,0,x,0,0,0
82165,0,1,0,0,0,0,1,0,0,0,0,0
82175,0,1,0,0,0,0,1,0,x,0,0,0
82185,0,1,0,0,0,0,1,0,0,0,0,0
82195,0,1,0,0,0,0,1,0,x,0,0,0
82205,0,1,0,0,0,0,1,0,0,0,0,0
82215,0,1,0,0,0,0,1,0,x,0,0,0
82225,0,1,0,0,0,0,1,0,0,0,0,0
82235,0,1,0,0,0,0,1,0,x,0,0,0
82245,0,1,0,0,0,0,1,0,0,0,0,0
82255,0,1,0,0,0,0,1,0,x,0,0,0
82265,0,1,0,0,0,0,1,0,0,0,0,0
82275,0,1,0,0,0,0,1,0,x,0,0,0
82285,0,1,0,0,0,0,1,0,0,0,0,0
82295,0,1,0,0,0,0,1,0,x,0,0,0
82305,0,1,0,0,0,0,1,0,0,0,0,0
82315,0,1,0,0,0,0,1,0,x,0,0,0
82325,0,1,0,0,0,0,1,0,0,0,0,0
82335,0,1,0,0,0,0,1,0,x,0,0,0
82345,0,1,0,0,0,0,1,0,0,0,0,0
82355,0,1,0,0,0,0,1,0,x,0,0,0
82365,0,1,0,0,0,0,1,0,0,0,0,0
82375,0,1,0,0,0,0,1,0,x,0,0,0
82385,0,1,0,0,0,0,1,0,0,0,0,0
82395,0,1,0,0,0,0,1,0,x,0,0,0
82405,0,1,0,0,0,0,1,0,0,0,0,0
82415,0,1,0,0,0,0,1,0,x,0,0,0
82425,0,1,0,0,0,0,1,0,0,0,0,0
82435,0,1,0,0,0,0,1,0,x,0,0,0
82445,0,1,0,0,0,0,1,0,0,0,0,0
82455,0,1,0,0,0,0,1,0,x,0,0,0
82465,0,1,0,0,0,0,1,0,0,0,0,0
82475,0,1,0,0,0,0,1,0,x,0,0,0
82485,0,1,0,0,0,0,1,0,0,0,0,0
82495,0,1,0,0,0,0,1,0,x,0,0,0
82505,0,1,0,0,0,0,1,0,0,0,0,0
82515,0,1,0,0,0,0,1,0,x,0,0,0
82525,0,1,0,0,0,0,1,0,0,0,0,0
82535,0,1,0,0,0,0,1,0,x,0,0,0
82545,0,1,0,0,0,0,1,0,0,0,0,0
82555,0,1,0,0,0,0,1,0,x,0,0,0
82565,0,1,0,0,0,0,1,0,0,0,0,0
82575,0,1,0,0,0,0,1,0,x,0,0,0
82585,0,1,0,0,0,0,1,0,0,0,0,0
82595,0,1,0,0,0,0,1,0,x,0,0,0
82605,0,1,0,0,0,0,1,0,0,0,0,0
82615,0,1,0,0,0,0,1,0,x,0,0,0
82625,0,1,0,0,0,0,1,0,0,0,0,0
82635,0,1,0,0,0,0,1,0,x,0,0,0
82645,0,1,0,0,0,0,1,0,0,0,0,0
82655,0,1,0,0,0,0,1,0,x,0,0,0
82665,0,1,0,0,0,0,1,0,0,0,0,0
82675,0,1,0,0,0,0,1,0,x,0,0,0
82685,0,1,0,0,0,0,1,0,0,0,0,0
82695,0,1,0,0,0,0,1,0,x,0,0,0
82705,0,1,0,0,0,0,1,0,0,0,0,0
82715,0,1,0,0,0,0,1,0,x,0,0,0
82725,0,1,0,0,0,0,1,0,0,0,0,0
82735,0,1,0,0,0,0,1,0,x,0,0,0
82745,0,1,0,0,0,0,1,0,0,0,0,0
82755,0,1,0,0,0,0,1,0,x,0,0,0
82765,0,1,0,0,0,0,1,0,0,0,0,0
82775,0,1,0,0,0,0,1,0,x,0,0,0
82785,0,1,0,0,0,0,1,0,0,0,0,0
82795,0,1,0,0,0,0,1,0,x,0,0,0
82805,0,1,0,0,0,0,1,0,0,0,0,0
82815,0,1,0,0,0,0,1,0,x,0,0,0
82825,0,1,0,0,0,0,1,0,0,0,0,0
82835,0,1,0,0,0,0,1,0,x,0,0,0
82845,0,1,0,0,0,0,1,0,0,0,0,0
82855,0,1,0,0,0,0,1,0,x,0,0,0
82865,0,1,0,0,0,0,1,0,0,0,0,0
82875,0,1,0,0,0,0,1,0,x,0,0,0
82885,0,1,0,0,0,0,1,0,0,0,0,0
82895,0,1,0,0,0,0,1,0,x,0,0,0
82905,0,1,0,0,0,0,1,0,0,0,0,0
82915,0,1,0,0,0,0,1,0,x,0,0,0
82925,0,1,0,0,0,0,1,0,0,0,0,0
82935,0,1,0,0,0,0,1,0,x,0,0,0
82945,0,1,0,0,0,0,1,0,0,0,0,0
82955,0,1,0,0,0,0,1,0,x,0,0,0
82965,0,1,0,0,0,0,1,0,0,0,0,0
82975,0,1,0,0,0,0,1,0,x,0,0,0
82985,0,1,0,0,0,0,1,0,0,0,0,0
82995,0,1,0,0,0,0,1,0,x,0,0,0
83005,0,1,0,0,0,0,1,0,0,0,0,0
83015,0,1,0,0,0,0,1,0,x,0,0,0
83025,0,1,0,0,0,0,1,0,0,0,0,0
83035,0,1,0,0,0,0,1,0,x,0,0,0
83045,0,1,0,0,0,0,1,0,0,0,0,0
83055,0,1,0,0,0,0,1,0,x,0,0,0
83065,0,1,0,0,0,0,1,0,0,0,0,0
83075,0,1,0,0,0,0,1,0,x,0,0,0
83085,0,1,0,0,0,0,1,0,0,0,0,0
83095,0,1,0,0,0,0,1,0,x,0,0,0
83105,0,1,0,0,0,0,1,0,0,0,0,0
83115,0,1,0,0,0,0,1,0,x,0,0,0
83125,0,1,0,0,0,0,1,0,0,0,0,0
83135,0,1,0,0,0,0,1,0,x,0,0,0
83145,0,1,0,0,0,0,1,0,0,0,0,0
83155,0,1,0,0,0,0,1,0,x,0,0,0
83165,0,1,0,0,0,0,1,0,0,0,0,0
83175,0,1,0,0,0,0,1,0,x,0,0,0
83185,0,1,0,0,0,0,1,0,0,0,0,0
83195,0,1,0,0,0,0,1,0,x,0,0,0
83205,0,1,0,0,0,0,1,0,0,0,0,0
83215,0,1,0,0,0,0,1,0,x,0,0,0
83225,0,1,0,0,0,0,1,0,0,0,0,0
83235,0,1,0,0,0,0,1,0,x,0,0,0
83245,0,1,0,0,0,0,1,0,0,0,0,0
83255,0,1,0,0,0,0,1,0,x,0,0,0
83265,0,1,0,0,0,0,1,0,0,0,0,0
83275,0,1,0,0,0,0,1,0,x,0,0,0
83285,0,1,0,0,0,0,1,0,0,0,0,0
83295,0,1,0,0,0,0,1,0,x,0,0,0
