time,Out_byte[7],Out_byte[6],Out_byte[5],Out_byte[4],Out_byte[3],Out_byte[2],Out_byte[1],Out_byte[0],CEO,Valid_out
121665,1,1,0,0,0,0,1,0,1,1
121675,1,1,0,0,0,0,1,0,0,1
121685,1,1,0,0,0,0,1,0,0,1
121695,1,1,0,0,0,0,1,0,0,1
121705,1,1,0,0,0,0,1,0,0,1
121715,1,1,0,0,0,0,1,0,0,1
121725,1,1,0,0,0,0,1,0,0,1
121735,1,1,0,0,0,0,1,0,0,1
121745,0,0,1,0,0,0,0,0,1,1
121755,0,0,1,0,0,0,0,0,0,1
121765,0,0,1,0,0,0,0,0,0,1
121775,0,0,1,0,0,0,0,0,0,1
121785,0,0,1,0,0,0,0,0,0,1
121795,0,0,1,0,0,0,0,0,0,1
121805,0,0,1,0,0,0,0,0,0,1
121815,0,0,1,0,0,0,0,0,0,1
121825,0,1,1,1,0,0,0,0,1,1
121835,0,1,1,1,0,0,0,0,0,1
121845,0,1,1,1,0,0,0,0,0,1
121855,0,1,1,1,0,0,0,0,0,1
121865,0,1,1,1,0,0,0,0,0,1
121875,0,1,1,1,0,0,0,0,0,1
121885,0,1,1,1,0,0,0,0,0,1
121895,0,1,1,1,0,0,0,0,0,1
121905,1,0,1,0,0,1,0,1,1,1
121915,1,0,1,0,0,1,0,1,0,1
121925,1,0,1,0,0,1,0,1,0,1
121935,1,0,1,0,0,1,0,1,0,1
121945,1,0,1,0,0,1,0,1,0,1
121955,1,0,1,0,0,1,0,1,0,1
121965,1,0,1,0,0,1,0,1,0,1
121975,1,0,1,0,0,1,0,1,0,1
121985,0,1,1,0,0,1,1,1,1,1
121995,0,1,1,0,0,1,1,1,0,1
122005,0,1,1,0,0,1,1,1,0,1
122015,0,1,1,0,0,1,1,1,0,1
122025,0,1,1,0,0,1,1,1,0,1
122035,0,1,1,0,0,1,1,1,0,1
122045,0,1,1,0,0,1,1,1,0,1
122055,0,1,1,0,0,1,1,1,0,1
122065,1,0,1,0,1,1,0,0,1,1
122075,1,0,1,0,1,1,0,0,0,1
122085,1,0,1,0,1,1,0,0,0,1
122095,1,0,1,0,1,1,0,0,0,1
122105,1,0,1,0,1,1,0,0,0,1
122115,1,0,1,0,1,1,0,0,0,1
122125,1,0,1,0,1,1,0,0,0,1
122135,1,0,1,0,1,1,0,0,0,1
122145,0,1,0,0,1,1,0,0,1,1
122155,0,1,0,0,1,1,0,0,0,1
122165,0,1,0,0,1,1,0,0,0,1
122175,0,1,0,0,1,1,0,0,0,1
122185,0,1,0,0,1,1,0,0,0,1
122195,0,1,0,0,1,1,0,0,0,1
122205,0,1,0,0,1,1,0,0,0,1
122215,0,1,0,0,1,1,0,0,0,1
122225,1,0,0,0,1,0,0,0,1,1
122235,1,0,0,0,1,0,0,0,0,1
122245,1,0,0,0,1,0,0,0,0,1
122255,1,0,0,0,1,0,0,0,0,1
122265,1,0,0,0,1,0,0,0,0,1
122275,1,0,0,0,1,0,0,0,0,1
122285,1,0,0,0,1,0,0,0,0,1
122295,1,0,0,0,1,0,0,0,0,1
122305,0,1,0,1,1,0,1,0,1,1
122315,0,1,0,1,1,0,1,0,0,1
122325,0,1,0,1,1,0,1,0,0,1
122335,0,1,0,1,1,0,1,0,0,1
122345,0,1,0,1,1,0,1,0,0,1
122355,0,1,0,1,1,0,1,0,0,1
122365,0,1,0,1,1,0,1,0,0,1
122375,0,1,0,1,1,0,1,0,0,1
122385,1,0,0,1,0,1,1,1,1,1
122395,1,0,0,1,0,1,1,1,0,1
122405,1,0,0,1,0,1,1,1,0,1
122415,1,0,0,1,0,1,1,1,0,1
122425,1,0,0,1,0,1,1,1,0,1
122435,1,0,0,1,0,1,1,1,0,1
122445,1,0,0,1,0,1,1,1,0,1
122455,1,0,0,1,0,1,1,1,0,1
122465,0,1,0,0,1,0,0,1,1,1
122475,0,1,0,0,1,0,0,1,0,1
122485,0,1,0,0,1,0,0,1,0,1
122495,0,1,0,0,1,0,0,1,0,1
122505,0,1,0,0,1,0,0,1,0,1
122515,0,1,0,0,1,0,0,1,0,1
122525,0,1,0,0,1,0,0,1,0,1
122535,0,1,0,0,1,0,0,1,0,1
122545,1,0,0,0,0,1,0,1,1,1
122555,1,0,0,0,0,1,0,1,0,1
122565,1,0,0,0,0,1,0,1,0,1
122575,1,0,0,0,0,1,0,1,0,1
122585,1,0,0,0,0,1,0,1,0,1
122595,1,0,0,0,0,1,0,1,0,1
122605,1,0,0,0,0,1,0,1,0,1
122615,1,0,0,0,0,1,0,1,0,1
122625,1,1,1,1,1,0,0,0,1,1
122635,1,1,1,1,1,0,0,0,0,1
122645,1,1,1,1,1,0,0,0,0,1
122655,1,1,1,1,1,0,0,0,0,1
122665,1,1,1,1,1,0,0,0,0,1
122675,1,1,1,1,1,0,0,0,0,1
122685,1,1,1,1,1,0,0,0,0,1
122695,1,1,1,1,1,0,0,0,0,1
122705,1,1,1,0,0,0,0,0,1,1
122715,1,1,1,0,0,0,0,0,0,1
122725,1,1,1,0,0,0,0,0,0,1
122735,1,1,1,0,0,0,0,0,0,1
122745,1,1,1,0,0,0,0,0,0,1
122755,1,1,1,0,0,0,0,0,0,1
122765,1,1,1,0,0,0,0,0,0,1
122775,1,1,1,0,0,0,0,0,0,1
122785,1,1,1,0,1,1,1,1,1,1
122795,1,1,1,0,1,1,1,1,0,1
122805,1,1,1,0,1,1,1,1,0,1
122815,1,1,1,0,1,1,1,1,0,1
122825,1,1,1,0,1,1,1,1,0,1
122835,1,1,1,0,1,1,1,1,0,1
122845,1,1,1,0,1,1,1,1,0,1
122855,1,1,1,0,1,1,1,1,0,1
122865,1,0,0,1,1,1,1,1,1,1
122875,1,0,0,1,1,1,1,1,0,1
122885,1,0,0,1,1,1,1,1,0,1
122895,1,0,0,1,1,1,1,1,0,1
122905,1,0,0,1,1,1,1,1,0,1
122915,1,0,0,1,1,1,1,1,0,1
122925,1,0,0,1,1,1,1,1,0,1
122935,1,0,0,1,1,1,1,1,0,1
122945,0,1,0,1,0,1,1,1,1,1
122955,0,1,0,1,0,1,1,1,0,1
122965,0,1,0,1,0,1,1,1,0,1
122975,0,1,0,1,0,1,1,1,0,1
122985,0,1,0,1,0,1,1,1,0,1
122995,0,1,0,1,0,1,1,1,0,1
123005,0,1,0,1,0,1,1,1,0,1
123015,0,1,0,1,0,1,1,1,0,1
123025,0,1,1,0,1,1,1,0,1,1
123035,0,1,1,0,1,1,1,0,0,1
123045,0,1,1,0,1,1,1,0,0,1
123055,0,1,1,0,1,1,1,0,0,1
123065,0,1,1,0,1,1,1,0,0,1
123075,0,1,1,0,1,1,1,0,0,1
123085,0,1,1,0,1,1,1,0,0,1
123095,0,1,1,0,1,1,1,0,0,1
123105,0,0,0,0,1,1,1,0,1,1
123115,0,0,0,0,1,1,1,0,0,1
123125,0,0,0,0,1,1,1,0,0,1
123135,0,0,0,0,1,1,1,0,0,1
123145,0,0,0,0,1,1,1,0,0,1
123155,0,0,0,0,1,1,1,0,0,1
123165,0,0,0,0,1,1,1,0,0,1
123175,0,0,0,0,1,1,1,0,0,1
123185,1,1,1,1,0,1,1,1,1,1
123195,1,1,1,1,0,1,1,1,0,1
123205,1,1,1,1,0,1,1,1,0,1
123215,1,1,1,1,0,1,1,1,0,1
123225,1,1,1,1,0,1,1,1,0,1
123235,1,1,1,1,0,1,1,1,0,1
123245,1,1,1,1,0,1,1,1,0,1
123255,1,1,1,1,0,1,1,1,0,1
123265,1,0,1,1,1,1,1,0,1,1
123275,1,0,1,1,1,1,1,0,0,1
123285,1,0,1,1,1,1,1,0,0,1
123295,1,0,1,1,1,1,1,0,0,1
123305,1,0,1,1,1,1,1,0,0,1
123315,1,0,1,1,1,1,1,0,0,1
123325,1,0,1,1,1,1,1,0,0,1
123335,1,0,1,1,1,1,1,0,0,1
123345,0,0,1,0,1,1,0,1,1,1
123355,0,0,1,0,1,1,0,1,0,1
123365,0,0,1,0,1,1,0,1,0,1
123375,0,0,1,0,1,1,0,1,0,1
123385,0,0,1,0,1,1,0,1,0,1
123395,0,0,1,0,1,1,0,1,0,1
123405,0,0,1,0,1,1,0,1,0,1
123415,0,0,1,0,1,1,0,1,0,1
123425,1,1,1,1,1,1,0,0,1,1
123435,1,1,1,1,1,1,0,0,0,1
123445,1,1,1,1,1,1,0,0,0,1
123455,1,1,1,1,1,1,0,0,0,1
123465,1,1,1,1,1,1,0,0,0,1
123475,1,1,1,1,1,1,0,0,0,1
123485,1,1,1,1,1,1,0,0,0,1
123495,1,1,1,1,1,1,0,0,0,1
123505,0,1,0,0,1,0,1,1,1,1
123515,0,1,0,0,1,0,1,1,0,1
123525,0,1,0,0,1,0,1,1,0,1
123535,0,1,0,0,1,0,1,1,0,1
123545,0,1,0,0,1,0,1,1,0,1
123555,0,1,0,0,1,0,1,1,0,1
123565,0,1,0,0,1,0,1,1,0,1
123575,0,1,0,0,1,0,1,1,0,1
123585,0,1,1,1,0,1,0,1,1,1
123595,0,1,1,1,0,1,0,1,0,1
123605,0,1,1,1,0,1,0,1,0,1
123615,0,1,1,1,0,1,0,1,0,1
123625,0,1,1,1,0,1,0,1,0,1
123635,0,1,1,1,0,1,0,1,0,1
123645,0,1,1,1,0,1,0,1,0,1
123655,0,1,1,1,0,1,0,1,0,1
123665,0,1,0,0,0,1,0,0,1,1
123675,0,1,0,0,0,1,0,0,0,1
123685,0,1,0,0,0,1,0,0,0,1
123695,0,1,0,0,0,1,0,0,0,1
123705,0,1,0,0,0,1,0,0,0,1
123715,0,1,0,0,0,1,0,0,0,1
123725,0,1,0,0,0,1,0,0,0,1
123735,0,1,0,0,0,1,0,0,0,1
123745,0,1,1,1,1,1,0,0,1,1
123755,0,1,1,1,1,1,0,0,0,1
123765,0,1,1,1,1,1,0,0,0,1
123775,0,1,1,1,1,1,0,0,0,1
123785,0,1,1,1,1,1,0,0,0,1
123795,0,1,1,1,1,1,0,0,0,1
123805,0,1,1,1,1,1,0,0,0,1
123815,0,1,1,1,1,1,0,0,0,1
123825,0,1,0,0,0,0,0,1,1,1
123835,0,1,0,0,0,0,0,1,0,1
123845,0,1,0,0,0,0,0,1,0,1
123855,0,1,0,0,0,0,0,1,0,1
123865,0,1,0,0,0,0,0,1,0,1
123875,0,1,0,0,0,0,0,1,0,1
123885,0,1,0,0,0,0,0,1,0,1
123895,0,1,0,0,0,0,0,1,0,1
123905,1,0,0,0,1,1,1,1,1,1
123915,1,0,0,0,1,1,1,1,0,1
123925,1,0,0,0,1,1,1,1,0,1
123935,1,0,0,0,1,1,1,1,0,1
123945,1,0,0,0,1,1,1,1,0,1
123955,1,0,0,0,1,1,1,1,0,1
123965,1,0,0,0,1,1,1,1,0,1
123975,1,0,0,0,1,1,1,1,0,1
123985,0,0,1,0,0,0,1,1,1,1
123995,0,0,1,0,0,0,1,1,0,1
124005,0,0,1,0,0,0,1,1,0,1
124015,0,0,1,0,0,0,1,1,0,1
124025,0,0,1,0,0,0,1,1,0,1
124035,0,0,1,0,0,0,1,1,0,1
124045,0,0,1,0,0,0,1,1,0,1
124055,0,0,1,0,0,0,1,1,0,1
124065,0,1,1,0,0,1,0,1,1,1
124075,0,1,1,0,0,1,0,1,0,1
124085,0,1,1,0,0,1,0,1,0,1
124095,0,1,1,0,0,1,0,1,0,1
124105,0,1,1,0,0,1,0,1,0,1
124115,0,1,1,0,0,1,0,1,0,1
124125,0,1,1,0,0,1,0,1,0,1
124135,0,1,1,0,0,1,0,1,0,1
124145,0,1,0,0,0,1,1,1,1,1
124155,0,1,0,0,0,1,1,1,0,1
124165,0,1,0,0,0,1,1,1,0,1
124175,0,1,0,0,0,1,1,1,0,1
124185,0,1,0,0,0,1,1,1,0,1
124195,0,1,0,0,0,1,1,1,0,1
124205,0,1,0,0,0,1,1,1,0,1
124215,0,1,0,0,0,1,1,1,0,1
124225,1,0,0,0,1,1,1,0,1,1
124235,1,0,0,0,1,1,1,0,0,1
124245,1,0,0,0,1,1,1,0,0,1
124255,1,0,0,0,1,1,1,0,0,1
124265,1,0,0,0,1,1,1,0,0,1
124275,1,0,0,0,1,1,1,0,0,1
124285,1,0,0,0,1,1,1,0,0,1
124295,1,0,0,0,1,1,1,0,0,1
124305,0,1,0,1,1,0,1,1,1,1
124315,0,1,0,1,1,0,1,1,0,1
124325,0,1,0,1,1,0,1,1,0,1
124335,0,1,0,1,1,0,1,1,0,1
124345,0,1,0,1,1,0,1,1,0,1
124355,0,1,0,1,1,0,1,1,0,1
124365,0,1,0,1,1,0,1,1,0,1
124375,0,1,0,1,1,0,1,1,0,1
124385,0,1,1,1,1,1,1,1,1,1
124395,0,1,1,1,1,1,1,1,0,1
124405,0,1,1,1,1,1,1,1,0,1
124415,0,1,1,1,1,1,1,1,0,1
124425,0,1,1,1,1,1,1,1,0,1
124435,0,1,1,1,1,1,1,1,0,1
124445,0,1,1,1,1,1,1,1,0,1
124455,0,1,1,1,1,1,1,1,0,1
124465,1,1,0,0,0,1,0,1,1,1
124475,1,1,0,0,0,1,0,1,0,1
124485,1,1,0,0,0,1,0,1,0,1
124495,1,1,0,0,0,1,0,1,0,1
124505,1,1,0,0,0,1,0,1,0,1
124515,1,1,0,0,0,1,0,1,0,1
124525,1,1,0,0,0,1,0,1,0,1
124535,1,1,0,0,0,1,0,1,0,1
124545,0,0,1,0,1,1,1,0,1,1
124555,0,0,1,0,1,1,1,0,0,1
124565,0,0,1,0,1,1,1,0,0,1
124575,0,0,1,0,1,1,1,0,0,1
124585,0,0,1,0,1,1,1,0,0,1
124595,0,0,1,0,1,1,1,0,0,1
124605,0,0,1,0,1,1,1,0,0,1
124615,0,0,1,0,1,1,1,0,0,1
124625,0,1,1,1,1,1,0,0,1,1
124635,0,1,1,1,1,1,0,0,0,1
124645,0,1,1,1,1,1,0,0,0,1
124655,0,1,1,1,1,1,0,0,0,1
124665,0,1,1,1,1,1,0,0,0,1
124675,0,1,1,1,1,1,0,0,0,1
124685,0,1,1,1,1,1,0,0,0,1
124695,0,1,1,1,1,1,0,0,0,1
124705,1,1,0,0,1,0,0,0,1,1
124715,1,1,0,0,1,0,0,0,0,1
124725,1,1,0,0,1,0,0,0,0,1
124735,1,1,0,0,1,0,0,0,0,1
124745,1,1,0,0,1,0,0,0,0,1
124755,1,1,0,0,1,0,0,0,0,1
124765,1,1,0,0,1,0,0,0,0,1
124775,1,1,0,0,1,0,0,0,0,1
124785,0,0,0,0,0,1,1,0,1,1
124795,0,0,0,0,0,1,1,0,0,1
124805,0,0,0,0,0,1,1,0,0,1
124815,0,0,0,0,0,1,1,0,0,1
124825,0,0,0,0,0,1,1,0,0,1
124835,0,0,0,0,0,1,1,0,0,1
124845,0,0,0,0,0,1,1,0,0,1
124855,0,0,0,0,0,1,1,0,0,1
124865,1,0,0,0,0,0,0,0,1,1
124875,1,0,0,0,0,0,0,0,0,1
124885,1,0,0,0,0,0,0,0,0,1
124895,1,0,0,0,0,0,0,0,0,1
124905,1,0,0,0,0,0,0,0,0,1
124915,1,0,0,0,0,0,0,0,0,1
124925,1,0,0,0,0,0,0,0,0,1
124935,1,0,0,0,0,0,0,0,0,1
124945,1,1,1,0,1,1,0,1,1,1
124955,1,1,1,0,1,1,0,1,0,1
124965,1,1,1,0,1,1,0,1,0,1
124975,1,1,1,0,1,1,0,1,0,1
124985,1,1,1,0,1,1,0,1,0,1
124995,1,1,1,0,1,1,0,1,0,1
125005,1,1,1,0,1,1,0,1,0,1
125015,1,1,1,0,1,1,0,1,0,1
125025,0,1,1,0,1,1,1,0,1,1
125035,0,1,1,0,1,1,1,0,0,1
125045,0,1,1,0,1,1,1,0,0,1
125055,0,1,1,0,1,1,1,0,0,1
125065,0,1,1,0,1,1,1,0,0,1
125075,0,1,1,0,1,1,1,0,0,1
125085,0,1,1,0,1,1,1,0,0,1
125095,0,1,1,0,1,1,1,0,0,1
125105,1,1,1,0,1,0,0,1,1,1
125115,1,1,1,0,1,0,0,1,0,1
125125,1,1,1,0,1,0,0,1,0,1
125135,1,1,1,0,1,0,0,1,0,1
125145,1,1,1,0,1,0,0,1,0,1
125155,1,1,1,0,1,0,0,1,0,1
125165,1,1,1,0,1,0,0,1,0,1
125175,1,1,1,0,1,0,0,1,0,1
125185,0,1,1,1,0,1,0,1,1,1
125195,0,1,1,1,0,1,0,1,0,1
125205,0,1,1,1,0,1,0,1,0,1
125215,0,1,1,1,0,1,0,1,0,1
125225,0,1,1,1,0,1,0,1,0,1
125235,0,1,1,1,0,1,0,1,0,1
125245,0,1,1,1,0,1,0,1,0,1
125255,0,1,1,1,0,1,0,1,0,1
125265,0,1,0,0,0,1,1,0,1,1
125275,0,1,0,0,0,1,1,0,0,1
125285,0,1,0,0,0,1,1,0,0,1
125295,0,1,0,0,0,1,1,0,0,1
125305,0,1,0,0,0,1,1,0,0,1
125315,0,1,0,0,0,1,1,0,0,1
125325,0,1,0,0,0,1,1,0,0,1
125335,0,1,0,0,0,1,1,0,0,1
125345,0,0,1,0,0,0,0,1,1,1
125355,0,0,1,0,0,0,0,1,0,1
125365,0,0,1,0,0,0,0,1,0,1
125375,0,0,1,0,0,0,0,1,0,1
125385,0,0,1,0,0,0,0,1,0,1
125395,0,0,1,0,0,0,0,1,0,1
125405,0,0,1,0,0,0,0,1,0,1
125415,0,0,1,0,0,0,0,1,0,1
125425,0,1,1,0,0,0,0,0,1,1
125435,0,1,1,0,0,0,0,0,0,1
125445,0,1,1,0,0,0,0,0,0,1
125455,0,1,1,0,0,0,0,0,0,1
125465,0,1,1,0,0,0,0,0,0,1
125475,0,1,1,0,0,0,0,0,0,1
125485,0,1,1,0,0,0,0,0,0,1
125495,0,1,1,0,0,0,0,0,0,1
125505,1,0,0,1,1,1,1,1,1,1
125515,1,0,0,1,1,1,1,1,0,1
125525,1,0,0,1,1,1,1,1,0,1
125535,1,0,0,1,1,1,1,1,0,1
125545,1,0,0,1,1,1,1,1,0,1
125555,1,0,0,1,1,1,1,1,0,1
125565,1,0,0,1,1,1,1,1,0,1
125575,1,0,0,1,1,1,1,1,0,1
125585,1,0,0,1,1,1,1,1,1,1
125595,1,0,0,1,1,1,1,1,0,1
125605,1,0,0,1,1,1,1,1,0,1
125615,1,0,0,1,1,1,1,1,0,1
125625,1,0,0,1,1,1,1,1,0,1
125635,1,0,0,1,1,1,1,1,0,1
125645,1,0,0,1,1,1,1,1,0,1
125655,1,0,0,1,1,1,1,1,0,1
125665,1,0,0,0,0,0,0,0,1,1
125675,1,0,0,0,0,0,0,0,0,1
125685,1,0,0,0,0,0,0,0,0,1
125695,1,0,0,0,0,0,0,0,0,1
125705,1,0,0,0,0,0,0,0,0,1
125715,1,0,0,0,0,0,0,0,0,1
125725,1,0,0,0,0,0,0,0,0,1
125735,1,0,0,0,0,0,0,0,0,1
125745,0,1,1,1,0,1,0,1,1,1
125755,0,1,1,1,0,1,0,1,0,1
125765,0,1,1,1,0,1,0,1,0,1
125775,0,1,1,1,0,1,0,1,0,1
125785,0,1,1,1,0,1,0,1,0,1
125795,0,1,1,1,0,1,0,1,0,1
125805,0,1,1,1,0,1,0,1,0,1
125815,0,1,1,1,0,1,0,1,0,1
125825,0,1,0,0,1,0,0,0,1,1
125835,0,1,0,0,1,0,0,0,0,1
125845,0,1,0,0,1,0,0,0,0,1
125855,0,1,0,0,1,0,0,0,0,1
125865,0,1,0,0,1,0,0,0,0,1
125875,0,1,0,0,1,0,0,0,0,1
125885,0,1,0,0,1,0,0,0,0,1
125895,0,1,0,0,1,0,0,0,0,1
125905,1,0,0,1,0,1,1,1,1,1
125915,1,0,0,1,0,1,1,1,0,1
125925,1,0,0,1,0,1,1,1,0,1
125935,1,0,0,1,0,1,1,1,0,1
125945,1,0,0,1,0,1,1,1,0,1
125955,1,0,0,1,0,1,1,1,0,1
125965,1,0,0,1,0,1,1,1,0,1
125975,1,0,0,1,0,1,1,1,0,1
125985,1,1,0,0,0,0,0,1,1,1
125995,1,1,0,0,0,0,0,1,0,1
126005,1,1,0,0,0,0,0,1,0,1
126015,1,1,0,0,0,0,0,1,0,1
126025,1,1,0,0,0,0,0,1,0,1
126035,1,1,0,0,0,0,0,1,0,1
126045,1,1,0,0,0,0,0,1,0,1
126055,1,1,0,0,0,0,0,1,0,1
126065,0,0,0,0,1,1,1,0,1,1
126075,0,0,0,0,1,1,1,0,0,1
126085,0,0,0,0,1,1,1,0,0,1
126095,0,0,0,0,1,1,1,0,0,1
126105,0,0,0,0,1,1,1,0,0,1
126115,0,0,0,0,1,1,1,0,0,1
126125,0,0,0,0,1,1,1,0,0,1
126135,0,0,0,0,1,1,1,0,0,1
126145,1,0,0,0,1,1,0,1,1,1
126155,1,0,0,0,1,1,0,1,0,1
126165,1,0,0,0,1,1,0,1,0,1
126175,1,0,0,0,1,1,0,1,0,1
126185,1,0,0,0,1,1,0,1,0,1
126195,1,0,0,0,1,1,0,1,0,1
126205,1,0,0,0,1,1,0,1,0,1
126215,1,0,0,0,1,1,0,1,0,1
126225,0,1,0,0,0,0,1,1,1,1
126235,0,1,0,0,0,0,1,1,0,1
126245,0,1,0,0,0,0,1,1,0,1
126255,0,1,0,0,0,0,1,1,0,1
126265,0,1,0,0,0,0,1,1,0,1
126275,0,1,0,0,0,0,1,1,0,1
126285,0,1,0,0,0,0,1,1,0,1
126295,0,1,0,0,0,0,1,1,0,1
126305,0,0,0,0,1,1,0,0,1,1
126315,0,0,0,0,1,1,0,0,0,1
126325,0,0,0,0,1,1,0,0,0,1
126335,0,0,0,0,1,1,0,0,0,1
126345,0,0,0,0,1,1,0,0,0,1
126355,0,0,0,0,1,1,0,0,0,1
126365,0,0,0,0,1,1,0,0,0,1
126375,0,0,0,0,1,1,0,0,0,1
126385,0,0,1,1,1,1,0,1,1,1
126395,0,0,1,1,1,1,0,1,0,1
126405,0,0,1,1,1,1,0,1,0,1
126415,0,0,1,1,1,1,0,1,0,1
126425,0,0,1,1,1,1,0,1,0,1
126435,0,0,1,1,1,1,0,1,0,1
126445,0,0,1,1,1,1,0,1,0,1
126455,0,0,1,1,1,1,0,1,0,1
126465,1,1,0,1,0,1,1,0,1,1
126475,1,1,0,1,0,1,1,0,0,1
126485,1,1,0,1,0,1,1,0,0,1
126495,1,1,0,1,0,1,1,0,0,1
126505,1,1,0,1,0,1,1,0,0,1
126515,1,1,0,1,0,1,1,0,0,1
126525,1,1,0,1,0,1,1,0,0,1
126535,1,1,0,1,0,1,1,0,0,1
126545,0,1,1,0,0,1,0,0,1,1
126555,0,1,1,0,0,1,0,0,0,1
126565,0,1,1,0,0,1,0,0,0,1
126575,0,1,1,0,0,1,0,0,0,1
126585,0,1,1,0,0,1,0,0,0,1
126595,0,1,1,0,0,1,0,0,0,1
126605,0,1,1,0,0,1,0,0,0,1
126615,0,1,1,0,0,1,0,0,0,1
126625,1,1,1,1,0,0,1,0,1,1
126635,1,1,1,1,0,0,1,0,0,1
126645,1,1,1,1,0,0,1,0,0,1
126655,1,1,1,1,0,0,1,0,0,1
126665,1,1,1,1,0,0,1,0,0,1
126675,1,1,1,1,0,0,1,0,0,1
126685,1,1,1,1,0,0,1,0,0,1
126695,1,1,1,1,0,0,1,0,0,1
126705,1,1,1,0,1,0,1,0,1,1
126715,1,1,1,0,1,0,1,0,0,1
126725,1,1,1,0,1,0,1,0,0,1
126735,1,1,1,0,1,0,1,0,0,1
126745,1,1,1,0,1,0,1,0,0,1
126755,1,1,1,0,1,0,1,0,0,1
126765,1,1,1,0,1,0,1,0,0,1
126775,1,1,1,0,1,0,1,0,0,1
126785,1,0,0,0,0,1,1,0,1,1
126795,1,0,0,0,0,1,1,0,0,1
126805,1,0,0,0,0,1,1,0,0,1
126815,1,0,0,0,0,1,1,0,0,1
126825,1,0,0,0,0,1,1,0,0,1
126835,1,0,0,0,0,1,1,0,0,1
126845,1,0,0,0,0,1,1,0,0,1
126855,1,0,0,0,0,1,1,0,0,1
126865,1,0,0,1,0,1,1,0,1,1
126875,1,0,0,1,0,1,1,0,0,1
126885,1,0,0,1,0,1,1,0,0,1
126895,1,0,0,1,0,1,1,0,0,1
126905,1,0,0,1,0,1,1,0,0,1
126915,1,0,0,1,0,1,1,0,0,1
126925,1,0,0,1,0,1,1,0,0,1
126935,1,0,0,1,0,1,1,0,0,1
126945,1,0,1,1,0,1,1,0,1,1
126955,1,0,1,1,0,1,1,0,0,1
126965,1,0,1,1,0,1,1,0,0,1
126975,1,0,1,1,0,1,1,0,0,1
126985,1,0,1,1,0,1,1,0,0,1
126995,1,0,1,1,0,1,1,0,0,1
127005,1,0,1,1,0,1,1,0,0,1
127015,1,0,1,1,0,1,1,0,0,1
127025,1,1,1,1,0,1,1,1,1,1
127035,1,1,1,1,0,1,1,1,0,1
127045,1,1,1,1,0,1,1,1,0,1
127055,1,1,1,1,0,1,1,1,0,1
127065,1,1,1,1,0,1,1,1,0,1
127075,1,1,1,1,0,1,1,1,0,1
127085,1,1,1,1,0,1,1,1,0,1
127095,1,1,1,1,0,1,1,1,0,1
127105,1,1,1,0,1,0,0,1,1,1
127115,1,1,1,0,1,0,0,1,0,1
127125,1,1,1,0,1,0,0,1,0,1
127135,1,1,1,0,1,0,0,1,0,1
127145,1,1,1,0,1,0,0,1,0,1
127155,1,1,1,0,1,0,0,1,0,1
127165,1,1,1,0,1,0,0,1,0,1
127175,1,1,1,0,1,0,0,1,0,1
127185,0,1,1,1,1,1,1,0,1,1
127195,0,1,1,1,1,1,1,0,0,1
127205,0,1,1,1,1,1,1,0,0,1
127215,0,1,1,1,1,1,1,0,0,1
127225,0,1,1,1,1,1,1,0,0,1
127235,0,1,1,1,1,1,1,0,0,1
127245,0,1,1,1,1,1,1,0,0,1
127255,0,1,1,1,1,1,1,0,0,1
127265,0,1,0,0,1,0,1,0,1,1
127275,0,1,0,0,1,0,1,0,0,1
127285,0,1,0,0,1,0,1,0,0,1
127295,0,1,0,0,1,0,1,0,0,1
127305,0,1,0,0,1,0,1,0,0,1
127315,0,1,0,0,1,0,1,0,0,1
127325,0,1,0,0,1,0,1,0,0,1
127335,0,1,0,0,1,0,1,0,0,1
127345,0,0,1,1,1,1,1,0,1,1
127355,0,0,1,1,1,1,1,0,0,1
127365,0,0,1,1,1,1,1,0,0,1
127375,0,0,1,1,1,1,1,0,0,1
127385,0,0,1,1,1,1,1,0,0,1
127395,0,0,1,1,1,1,1,0,0,1
127405,0,0,1,1,1,1,1,0,0,1
127415,0,0,1,1,1,1,1,0,0,1
127425,1,1,0,0,0,1,1,1,1,1
127435,1,1,0,0,0,1,1,1,0,1
127445,1,1,0,0,0,1,1,1,0,1
127455,1,1,0,0,0,1,1,1,0,1
127465,1,1,0,0,0,1,1,1,0,1
127475,1,1,0,0,0,1,1,1,0,1
127485,1,1,0,0,0,1,1,1,0,1
127495,1,1,0,0,0,1,1,1,0,1
127505,1,1,0,0,0,1,1,1,0,0
127515,1,1,0,0,0,1,1,1,0,0
127525,1,1,0,0,0,1,1,1,0,0
127535,1,1,0,0,0,1,1,1,0,0
127545,1,1,0,0,0,1,1,1,0,0
127555,1,1,0,0,0,1,1,1,0,0
127565,1,1,0,0,0,1,1,1,0,0
127575,1,1,0,0,0,1,1,1,0,0
127585,1,1,0,0,0,1,1,1,0,0
127595,1,1,0,0,0,1,1,1,0,0
127605,1,1,0,0,0,1,1,1,0,0
127615,1,1,0,0,0,1,1,1,0,0
127625,1,1,0,0,0,1,1,1,0,0
127635,1,1,0,0,0,1,1,1,0,0
127645,1,1,0,0,0,1,1,1,0,0
127655,1,1,0,0,0,1,1,1,0,0
127665,1,1,0,0,0,1,1,1,0,0
127675,1,1,0,0,0,1,1,1,0,0
127685,1,1,0,0,0,1,1,1,0,0
127695,1,1,0,0,0,1,1,1,0,0
127705,1,1,0,0,0,1,1,1,0,0
